word,count
model,3891
image,3229
learning,2026
propose,1807
feature,1742
object,1649
3d,1604
data,1482
performance,1431
video,1348
network,1234
training,1233
representation,1160
state-of-the-art,1038
result,1014
existing,994
experiment,977
datasets,963
however,892
scene,883
demonstrate,882
segmentation,880
dataset,866
paper,862
framework,860
domain,847
show,845
proposed,840
work,832
detection,801
neural,794
code,788
point,757
different,756
benchmark,747
visual,712
extensive,704
available,699
human,671
ha,663
pose,663
semantic,652
motion,626
first,611
transformer,584
knowledge,581
also,578
space,573
module,563
label,544
generation,541
introduce,540
diffusion,536
extensive experiment,535
address,521
multiple,520
loss,519
achieves,505
estimation,499
present,494
attention,491
sample,488
previous,486
input,484
reconstruction,477
outperforms,471
prediction,470
design,467
distribution,467
various,456
accuracy,452
vision,445
learn,442
depth,438
large,435
specifically,434
map,428
shape,428
challenging,427
text,413
field,410
temporal,408
classification,407
source,406
challenge,404
achieve,399
process,399
recognition,397
strategy,397
deep,395
issue,393
due,392
cloud,391
camera,389
local,389
across,386
recent,384
better,379
point cloud,379
effective,374
propose novel,364
code available,357
efficient,357
application,355
real-world,355
generalization,353
instance,351
dynamic,348
pre-trained,344
significantly,344
global,343
trained,342
generate,339
parameter,336
effectiveness,335
study,335
time,335
's,333
interaction,332
use,332
diffusion model,331
structure,330
2d,323
large-scale,323
spatial,320
architecture,316
improve,316
compared,315
significant,314
e.g.,312
region,312
quality,307
action,305
adaptation,303
neural network,300
simple,299
face,297
setting,296
object detection,294
paper propose,294
adversarial,293
self-supervised,293
aim,291
current,291
diverse,290
used,290
query,289
algorithm,286
prompt,286
scenario,286
experimental,284
leverage,284
unsupervised,283
annotation,281
modeling,281
generative,280
detector,277
transfer,277
well,277
synthesis,270
three,270
attack,264
category,264
given,264
robust,264
surface,263
limited,262
ability,261
alignment,257
experimental result,256
rendering,256
often,255
including,253
latent,253
language,252
thus,250
real,249
optimization,248
token,248
cost,244
moreover,244
effectively,242
technique,242
pre-training,241
synthetic,241
focus,238
baseline,237
complex,237
contrastive,237
generated,237
system,237
geometry,235
improvement,235
mask,234
graph,232
i.e.,232
distillation,231
existing method,230
pair,229
fusion,228
robustness,228
capture,227
gap,227
key,227
several,227
consistency,226
furthermore,226
state-of-the-art method,225
train,225
matching,223
learned,222
mechanism,222
supervised,220
downstream,218
adaptive,217
even,216
state-of-the-art performance,216
dense,215
semantic segmentation,215
joint,213
proposed method,213
sequence,213
scale,211
clip,210
metric,210
make,207
research,205
step,205
enables,204
high-quality,204
many,204
supervision,204
improves,203
provide,203
efficiency,202
gradient,201
implicit,200
multi-view,200
retrieval,200
